view,name,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
view_180.png,121.39203363197495_31.167955996857195_09000300122012311017563117I_final.png,0.7116317749023438,1.5276908874511719,52.22291946411133,37.015533447265625,0.5309104919433594,1.3709068298339844,0.0,0.057506561279296875,0.6389617919921875,1.4179229736328125,3.594684600830078,0.11377334594726562,0.0,0.7975578308105469,0.0,0.0,0.0,0.0,0.0
view_270.png,121.39203363197495_31.167955996857195_09000300122012311017563117I_final.png,35.37874221801758,0.09775161743164062,28.97052764892578,13.189506530761719,0.000476837158203125,2.6427268981933594,0.0,0.00438690185546875,10.272693634033203,0.5695343017578125,8.017253875732422,0.23298263549804688,0.0,0.5082130432128906,0.115203857421875,0.0,0.0,0.0,0.0
view_000.png,121.3920339995468_31.16643185417996_09000300122012311027591097I_final.png,30.68227767944336,1.351165771484375,2.4100303649902344,0.3792762756347656,0.0,1.0754585266113281,0.09918212890625,0.13170242309570312,56.880855560302734,0.0,0.0,0.41027069091796875,0.0,0.07257461547851562,0.0,0.0,0.0,0.0,6.507205963134766
view_090.png,121.3920339995468_31.16643185417996_09000300122012311027591097I_final.png,28.40862274169922,1.3477325439453125,0.164031982421875,0.0,0.0080108642578125,0.10499954223632812,0.0,0.003814697265625,52.988338470458984,0.691986083984375,5.823993682861328,0.635528564453125,0.01239776611328125,4.415702819824219,0.0,0.0,0.0,0.011157989501953125,5.3836822509765625
view_180.png,121.3920339995468_31.16643185417996_09000300122012311027591097I_final.png,27.14529037475586,3.3412933349609375,13.262081146240234,0.9278297424316406,0.14600753784179688,2.095508575439453,0.01277923583984375,2.35595703125,33.00609588623047,3.0010223388671875,4.134559631347656,0.6957054138183594,1.0493278503417969,2.385425567626953,0.0,0.0,0.0,0.0,6.4411163330078125
view_270.png,121.3920339995468_31.16643185417996_09000300122012311027591097I_final.png,45.070648193359375,0.08172988891601562,5.369758605957031,0.0,0.0,0.7254600524902344,0.0,0.24404525756835938,44.69947814941406,0.0,0.5659103393554688,0.03376007080078125,0.6093978881835938,0.6460189819335938,0.0,0.0,0.0,0.023174285888671875,1.9306182861328125
view_000.png,121.39206269514322_31.176903334451406_09000300122002270830575965O_final.png,5.15289306640625,0.4071235656738281,44.72770690917969,0.7632255554199219,0.00324249267578125,0.18033981323242188,0.0,0.0,7.996368408203125,0.0,7.644462585449219,0.0,0.0,32.865333557128906,0.2593040466308594,0.0,0.0,0.0,0.0
view_090.png,121.39206269514322_31.176903334451406_09000300122002270830575965O_final.png,14.310550689697266,0.043201446533203125,11.374855041503906,0.3520011901855469,4.318141937255859,0.8878707885742188,0.0,0.15459060668945312,8.279037475585938,0.11510848999023438,32.68098831176758,0.023746490478515625,0.0,25.971031188964844,1.4888763427734375,0.0,0.0,0.0,0.0
view_180.png,121.39206269514322_31.176903334451406_09000300122002270830575965O_final.png,1.0630607604980469,0.44841766357421875,0.30994415283203125,2.248668670654297,26.018142700195312,2.2405624389648438,0.0,0.23450851440429688,42.905616760253906,0.17108917236328125,5.450248718261719,0.0,0.0,18.909740447998047,0.0,0.0,0.0,0.0,0.0
view_270.png,121.39206269514322_31.176903334451406_09000300122002270830575965O_final.png,21.429824829101562,0.0,13.392829895019531,0.34770965576171875,4.844093322753906,1.1839866638183594,0.0,0.6921768188476562,14.01205062866211,0.2330780029296875,15.588092803955078,0.026035308837890625,0.0,25.87127685546875,0.0,2.37884521484375,0.0,0.0,0.0
view_000.png,121.38788428664716_31.167548239474783_0900030012210108131614445HH_final.png,28.298473358154297,10.340499877929688,5.959033966064453,1.8357276916503906,3.048992156982422,1.3539314270019531,0.0,0.11510848999023438,46.96044921875,0.11692047119140625,0.0,0.09717941284179688,0.2810478210449219,0.0,0.0,0.0,0.0,1.0371208190917969,0.5555152893066406
view_090.png,121.38788428664716_31.167548239474783_0900030012210108131614445HH_final.png,33.345699310302734,5.003452301025391,9.23919677734375,0.48580169677734375,2.929401397705078,0.17442703247070312,0.0,0.00057220458984375,31.150531768798828,0.0,16.393566131591797,0.7932662963867188,0.07181167602539062,0.3518104553222656,0.0,0.0,0.0,0.00476837158203125,0.055694580078125
view_180.png,121.38788428664716_31.167548239474783_0900030012210108131614445HH_final.png,1.6862869262695312,26.836013793945312,4.0584564208984375,2.63214111328125,2.327251434326172,2.9346466064453125,0.0,1.6920089721679688,45.05271911621094,0.0148773193359375,0.30269622802734375,0.086212158203125,0.0,0.0,0.0,12.376689910888672,0.0,0.0,0.0
